ccode1,ccode2,import_flow1,relative_import1,relative_export2,trade_importance
816,690,358.70001,0.009780252587596733,0.009197394325421522,0.00505134369962868
820,690,272.16241,0.0023986033473456956,0.006978491596158712,0.0047407144058110575
830,690,3687.114,0.018567750910621864,0.09454095465674017,0.03028334569213822
835,690,0.0007263177499999999,4.4171407954785586e-07,1.8623447354525935e-08,1.5563618834378588e-06
840,690,17.704262,0.00037345527710665893,0.00045395337138288863,0.0006599027964622978
850,690,1275.3525,0.022223601209353298,0.03270119743351039,0.015459296423405414
900,690,198.95091000000002,0.001527030605496349,0.00510128218471878,0.00902447160775471
920,690,71.02941899999999,0.002719212872291639,0.0018212588710231356,0.0023188669580980923
694,692,61.54128299999999,0.006116844942299355,0.011249418911613926,0.008138245894422646
696,692,377.01559,0.0035182447453786366,0.0689164427741827,0.026391535678930933
698,692,154.04997,0.017458140502870378,0.028159514416551214,0.012631055580363851
700,692,0.41473654,0.00013430367036271502,7.581163162317116e-05,0.00016473495416177944
701,692,0.51642883,0.0002011700672889334,9.440044086673742e-05,7.464009604710125e-05
702,692,0.1,7.450892293359642e-05,1.8279467640630645e-05,2.319709764355677e-05
705,692,0.29302099,1.68913689975272e-05,5.356267704730555e-05,1.761351151120819e-05
710,692,114.64506000000002,0.00015109664278765175,0.02095650664428159,0.015448903280390095
712,692,9.9999997e-05,8.390758683454697e-08,1.8279467092246614e-08,1.804944009852108e-05
713,692,181.57001,0.0010685579506435425,0.033190031223039825,0.009437764229408825
732,692,307.56699,0.001178368158183105,0.05622160841031168,0.019791877040170443
740,692,315.14606000000003,0.0006122779604984086,0.05760702205842244,0.03403682636321516
750,692,172.63968,0.0017473146335710453,0.03155761444048829,0.017041288644613146
770,692,44.077206,0.0017709275482665973,0.008057078607664107,0.0050934554032638
780,692,3.6549101000000004,0.0004095983000015774,0.0006680981090236411,0.0006934272481643521
781,692,15.004779000000001,0.020162856975764556,0.0027427937218531422,0.005726412674404425
790,692,0.1,5.032116212427847e-05,1.8279467640630645e-05,1.7150157441227278e-05
800,692,117.6488,0.001012135442891795,0.021505574325590263,0.008744855437002664
811,692,0.060982025999999995,2.3936897223878997e-05,1.1147189709270964e-05,1.6106831021601388e-05
